NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 74191003;LE PLENEY;46.168333;6.692833;1515;20230131;0.0;1;-6.4;1;600;9;1.2;1;1215;9;-2.4;1;-2.6;1;7.6;1;;;;;1215;9;1.6;1;;;5.4;1;330;1;1;9;8.5;1;340;1;21;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230201;0.0;1;-4.8;1;658;9;2.9;1;1246;9;-1.8;1;-1.0;1;7.7;1;;;;;1285;9;1.4;1;;;4.0;1;220;1;1414;9;6.6;1;220;1;1402;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230202;0.0;1;-4.4;1;617;9;0.7;1;1449;9;-2.9;1;-1.9;1;5.1;1;;;;;1425;9;1.6;1;;;3.7;1;320;1;1714;9;5.8;1;320;1;1121;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230203;0.0;1;-4.7;1;355;9;5.9;1;1329;9;0.2;1;0.6;1;10.6;1;;;;;657;9;1.7;1;;;5.4;1;340;9;2252;9;7.9;1;330;9;2247;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230204;0.0;1;-3.0;1;46;9;3.4;1;1146;9;0.3;1;0.2;1;6.4;1;;;;;762;9;3.8;1;;;6.3;1;330;1;17;9;10.5;1;320;1;25;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230205;0.2;1;-3.9;1;554;9;0.0;1;1246;9;-2.9;1;-2.0;1;3.9;1;;;;;1440;9;2.4;1;;;6.0;1;320;1;1345;9;11.5;1;20;9;2317;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230206;0.0;1;-5.2;1;721;9;0.3;1;1023;9;-3.9;1;-2.5;1;5.5;1;;;;;1425;9;1.8;1;;;5.6;1;320;9;2138;9;10.5;1;60;1;4;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230207;0.0;1;-7.7;1;653;9;1.8;1;1320;9;-4.3;1;-3.0;1;9.5;1;;;;;1336;9;1.5;1;;;4.0;1;340;1;1633;9;6.4;1;350;1;1624;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230208;0.0;1;-5.8;1;648;9;-1.8;1;1342;9;-4.1;1;-3.8;1;4.0;1;;;;;1440;9;1.6;1;;;3.7;1;230;1;1207;9;5.6;1;230;1;1202;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230209;0.0;1;-6.2;1;518;9;-0.5;1;1407;9;-4.4;1;-3.4;1;5.7;1;;;;;1440;9;1.2;1;;;3.9;1;260;1;1457;9;6.4;1;260;1;1506;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230210;0.0;1;-6.9;1;216;9;2.5;1;1115;9;-2.4;1;-2.2;1;9.4;1;;;;;1133;9;0.9;1;;;2.1;1;230;1;1828;9;4.1;1;40;1;603;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230211;0.0;1;-1.9;1;2008;9;6.7;1;1351;9;2.8;1;2.4;1;8.6;1;;;;;141;9;1.6;1;;;3.5;1;240;1;647;9;5.4;1;230;1;645;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230212;0.0;1;2.1;1;2351;9;10.4;1;1334;9;6.4;1;6.3;1;8.3;1;;;;;0;9;1.0;1;;;2.7;1;230;1;535;9;3.5;1;230;1;531;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230213;0.0;1;4.7;1;521;9;12.3;1;1404;9;7.5;1;8.5;1;7.6;1;;;;;0;9;1.4;1;;;3.4;1;230;1;1159;9;5.4;1;230;1;1158;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230214;0.0;1;4.3;1;205;9;11.2;1;1033;9;7.2;1;7.8;1;6.9;1;;;;;0;9;0.9;1;;;3.0;1;250;1;1422;9;4.8;1;220;1;1351;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230215;0.0;1;5.0;1;613;9;11.5;1;1023;9;7.2;1;8.3;1;6.5;1;;;;;0;9;1.8;1;;;4.6;1;220;1;1639;9;7.1;1;240;1;1452;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230216;0.0;1;3.4;1;719;9;8.2;1;1412;9;5.5;1;5.8;1;4.8;1;;;;;0;9;2.1;1;;;3.8;1;230;1;1327;9;6.5;1;230;1;1324;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230217;0.0;1;3.3;1;639;9;9.2;1;1147;9;5.5;1;6.3;1;5.9;1;;;;;0;9;2.0;1;;;4.3;1;240;1;1542;9;6.7;1;240;1;1454;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230218;0.0;1;3.7;1;524;9;10.3;1;1526;9;6.8;1;7.0;1;6.6;1;;;;;0;9;2.1;1;;;4.1;1;220;1;1816;9;6.0;1;220;1;1704;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230219;0.0;1;4.0;1;1744;9;9.4;1;1349;9;6.4;1;6.7;1;5.4;1;;;;;0;9;2.2;1;;;4.5;1;230;1;1536;9;7.0;1;240;1;1504;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230220;0.0;1;1.5;1;226;9;12.6;1;1257;9;7.2;1;7.1;1;11.1;1;;;;;0;9;1.4;1;;;4.0;1;350;1;425;9;6.3;1;350;1;411;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230221;0.0;1;5.5;1;622;9;12.1;1;1439;9;8.5;1;8.8;1;6.6;1;;;;;0;9;1.3;1;;;3.8;1;220;1;533;9;5.2;1;260;1;1328;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230222;2.0;1;1.8;1;1729;9;6.0;1;1141;9;4.0;1;3.9;1;4.2;1;;;;;0;9;2.3;1;;;4.9;1;230;1;1257;9;8.3;1;270;1;1121;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230223;0.0;1;1.3;1;1923;9;6.6;1;1308;9;3.8;1;4.0;1;5.3;1;;;;;0;9;1.4;1;;;3.2;1;230;1;435;9;5.7;1;310;1;1418;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230224;0.6;1;2.6;1;140;9;7.2;1;1154;9;4.3;1;4.9;1;4.6;1;;;;;0;9;2.4;1;;;4.8;1;250;1;1434;9;8.0;1;210;9;2143;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230225;0.0;1;-1.9;1;1758;9;4.2;1;1240;9;-0.2;1;1.2;1;6.1;1;;;;;614;9;2.5;1;;;5.0;1;320;1;1615;9;8.4;1;320;1;1627;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230226;0.0;1;-8.5;1;1117;9;-6.8;1;601;9;-7.3;1;-7.7;1;1.7;1;;;;;1440;9;3.7;1;;;7.0;1;330;1;722;9;18.9;1;360;1;1347;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230227;0.0;1;-8.8;1;627;9;-2.1;1;1136;9;-6.7;1;-5.5;1;6.7;1;;;;;1440;9;1.7;1;;;3.8;1;320;1;1328;9;7.5;1;300;1;1452;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230228;0.0;1;-7.7;1;620;9;2.1;1;1143;9;-4.6;1;-2.8;1;9.8;1;;;;;1297;9;1.1;1;;;2.1;1;120;9;2153;9;3.9;1;320;1;123;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230301;0.0;1;-8.2;1;621;9;2.5;1;1226;9;-3.7;1;-2.9;1;10.7;1;;;;;1210;9;1.1;1;;;2.1;1;130;1;346;9;5.0;1;310;9;2224;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230302;0.0;1;-6.4;1;2143;9;4.6;1;1256;9;-0.8;1;-0.9;1;11.0;1;;;;;944;9;1.5;1;;;4.5;1;220;1;131;9;6.2;1;230;1;123;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230303;0.0;1;-3.5;1;1800;9;4.9;1;1203;9;-1.0;1;0.7;1;8.4;1;;;;;1013;9;0.9;1;;;3.0;1;350;1;1630;9;4.8;1;340;1;1624;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230304;0.0;1;-5.5;1;339;9;2.4;1;1514;9;-1.9;1;-1.6;1;7.9;1;;;;;1069;9;1.5;1;;;4.2;1;320;1;1303;9;7.2;1;310;1;1302;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230305;0.0;1;-3.1;1;440;9;6.0;1;1242;9;0.3;1;1.5;1;9.1;1;;;;;896;9;1.1;1;;;2.9;1;220;9;2138;9;5.7;1;220;1;1306;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230306;0.0;1;-2.5;1;216;9;3.4;1;1311;9;-0.4;1;0.5;1;5.9;1;;;;;913;9;3.0;1;;;4.9;1;240;1;1430;9;10.0;1;240;1;1402;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230307;4.0;1;-4.4;1;238;9;4.2;1;1019;9;-1.2;1;-0.1;1;8.6;1;;;;;1002;9;3.7;1;;;5.4;1;210;1;1938;9;11.2;1;200;1;1019;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230308;29.4;1;-3.1;1;52;9;4.8;1;2345;9;1.6;1;0.9;1;7.9;1;;;;;354;9;4.2;1;;;7.4;1;220;9;2323;9;21.1;1;230;9;2345;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230309;12.8;1;1.9;1;2212;9;8.0;1;1213;9;4.8;1;5.0;1;6.1;1;;;;;0;9;4.5;1;;;8.5;1;230;1;224;9;17.9;1;210;1;215;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230310;31.2;1;-0.7;1;1748;9;1.1;1;631;9;-0.3;1;0.2;1;1.8;1;;;;;947;9;5.1;1;;;9.5;1;250;1;1308;9;21.1;1;230;1;904;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230311;8.0;1;-1.8;1;2339;9;2.7;1;1546;9;1.2;1;0.5;1;4.5;1;;;;;295;9;3.2;1;;;5.5;1;230;1;1552;9;11.5;1;230;1;1416;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230312;1.8;1;0.4;1;601;9;7.2;1;244;9;2.8;1;3.8;1;6.8;1;;;;;0;9;3.2;1;;;5.3;1;220;1;1937;9;12.0;1;180;1;936;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230313;28.8;1;3.3;1;2123;9;13.8;1;1523;9;8.5;1;8.6;1;10.5;1;;;;;13;9;4.4;1;;;11.4;1;260;9;2051;9;23.4;1;230;1;2106;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230314;12.0;1;-2.2;1;1751;9;0.5;1;1339;9;-0.9;1;-0.9;1;2.7;1;;;;;1235;9;3.9;1;;;7.1;1;200;1;605;9;15.6;1;260;1;1601;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230315;0.0;1;-6.2;1;555;9;1.8;1;1643;9;-2.3;1;-2.2;1;8.0;1;;;;;1150;9;1.2;1;;;5.9;1;260;1;24;9;11.4;1;250;1;15;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230316;0.0;1;-3.4;1;2137;9;8.7;1;1510;9;4.7;1;2.7;1;12.1;1;;;;;376;9;2.5;1;;;5.4;1;220;9;2317;9;7.0;1;230;9;2201;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230317;0.0;1;5.3;1;540;9;10.7;1;1522;9;7.5;1;8.0;1;5.4;1;;;;;0;9;3.6;1;;;6.3;1;220;1;112;9;8.4;1;220;1;106;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230318;0.0;1;4.1;1;609;9;8.9;1;1226;9;5.5;1;6.5;1;4.8;1;;;;;0;9;2.1;1;;;4.5;1;230;1;1723;9;6.8;1;220;1;1638;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230319;9.0;1;1.6;1;1800;9;4.1;1;1600;9;2.1;1;2.9;1;2.5;1;;;;;12;9;2.0;1;;;5.1;1;240;1;1805;9;9.9;1;230;1;1758;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230320;0.0;1;-0.4;1;600;9;6.0;1;1433;9;2.6;1;2.8;1;6.4;1;;;;;159;9;0.9;1;;;3.6;1;270;1;1525;9;5.7;1;280;1;1517;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230321;0.0;1;2.2;1;1922;9;10.2;1;1301;9;6.3;1;6.2;1;8.0;1;;;;;0;9;2.1;1;;;4.6;1;250;1;1431;9;8.0;1;260;1;1336;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230322;0.0;1;3.7;1;248;9;11.8;1;1315;9;8.1;1;7.8;1;8.1;1;;;;;0;9;2.3;1;;;4.8;1;240;1;1452;9;9.2;1;220;1;1448;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230323;9.6;1;6.3;1;1619;9;10.8;1;1207;9;8.4;1;8.6;1;4.5;1;;;;;0;9;3.1;1;;;5.7;1;220;1;1410;9;14.2;1;270;9;2321;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230324;19.4;1;3.0;1;1649;9;7.0;1;947;9;5.1;1;5.0;1;4.0;1;;;;;0;9;4.0;1;;;6.9;1;260;1;1921;9;13.9;1;250;1;1920;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230325;3.8;1;-0.3;1;853;9;3.6;1;11;9;1.5;1;1.7;1;3.9;1;;;;;115;9;3.9;1;;;7.7;1;250;1;336;9;15.5;1;250;1;256;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230326;13.0;1;-0.8;1;1714;9;2.9;1;613;9;0.6;1;1.1;1;3.7;1;;;;;636;9;3.8;1;;;7.6;1;200;1;836;9;16.7;1;200;1;836;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230327;1.6;1;-5.2;1;1539;9;-1.8;1;759;9;-3.6;1;-3.5;1;3.4;1;;;;;1440;9;2.8;1;;;7.4;1;320;1;858;9;11.9;1;330;1;852;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230328;0.0;1;-7.1;1;513;9;5.1;1;502;9;-0.7;1;-1.0;1;12.2;1;;;;;644;9;2.1;1;;;4.9;1;160;9;2359;9;10.2;1;180;9;2356;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230329;0.2;1;1.1;1;1807;9;11.8;1;425;9;7.9;1;6.5;1;10.7;1;;;;;0;9;2.7;1;;;5.8;1;220;1;215;9;11.1;1;160;1;2;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230330;4.6;1;4.8;1;1424;9;11.3;1;611;9;7.9;1;8.1;1;6.5;1;;;;;0;9;2.9;1;;;5.9;1;200;1;642;9;12.8;1;200;1;637;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230331;13.6;1;0.0;1;1759;9;6.3;1;925;9;3.3;1;3.2;1;6.3;1;;;;;354;9;4.9;1;;;8.9;1;240;1;1747;9;25.1;1;210;1;1236;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230401;2.4;1;-1.1;1;201;9;2.6;1;1448;9;-0.2;1;0.8;1;3.7;1;;;;;1030;9;2.9;1;;;5.6;1;220;1;308;9;12.2;1;210;1;653;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230402;1.4;1;-1.6;1;440;9;1.9;1;1214;9;-0.1;1;0.2;1;3.5;1;;;;;883;9;1.6;1;;;3.5;1;350;9;2349;9;8.7;1;330;1;1304;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230403;0.0;1;-2.3;1;1754;9;1.2;1;1038;9;-1.3;1;-0.6;1;3.5;1;;;;;1140;9;3.4;1;;;6.0;1;330;1;1627;9;10.4;1;320;1;1524;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230404;0.0;1;-5.1;1;428;9;1.5;1;1515;9;-2.8;1;-1.8;1;6.6;1;;;;;1242;9;2.1;1;;;5.3;1;330;1;1737;9;8.3;1;330;1;1723;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230405;0.0;1;-5.1;1;55;9;2.9;1;1309;9;-1.1;1;-1.1;1;8.0;1;;;;;902;9;2.0;1;;;4.8;1;330;1;1501;9;9.2;1;320;1;1409;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230406;0.8;1;-3.3;1;4;9;4.8;1;1226;9;1.5;1;0.8;1;8.1;1;;;;;381;9;1.9;1;;;4.5;1;250;1;1246;9;8.5;1;230;1;1430;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230407;6.4;1;-2.2;1;547;9;3.5;1;1532;9;-0.5;1;0.7;1;5.7;1;;;;;949;9;2.2;1;;;5.5;1;250;1;520;9;11.4;1;260;1;518;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230408;0.0;1;-3.2;1;508;9;4.9;1;1215;9;1.2;1;0.9;1;8.1;1;;;;;435;9;2.2;1;;;4.7;1;330;1;1540;9;8.6;1;320;1;1656;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230409;0.0;1;-0.2;1;421;9;8.1;1;1320;9;4.3;1;4.0;1;8.3;1;;;;;36;9;1.9;1;;;4.4;1;300;1;1409;9;7.8;1;330;1;1352;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230410;2.0;1;3.1;1;315;9;9.5;1;1015;9;6.7;1;6.3;1;6.4;1;;;;;0;9;2.4;1;;;5.4;1;250;1;1246;9;10.3;1;200;9;2341;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230411;6.6;1;2.3;1;915;9;6.5;1;348;9;3.6;1;4.4;1;4.2;1;;;;;0;9;3.4;1;;;5.4;1;210;1;157;9;10.7;1;240;1;55;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230412;18.2;1;0.4;1;1755;9;7.9;1;1037;9;3.7;1;4.2;1;7.5;1;;;;;214;9;3.8;1;;;6.0;1;250;9;2033;9;13.7;1;180;1;1921;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230413;3.2;1;-3.7;1;452;9;0.7;1;1002;9;-1.9;1;-1.5;1;4.4;1;;;;;1373;9;1.9;1;;;5.0;1;240;1;107;9;11.2;1;260;1;101;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230414;1.6;1;-4.0;1;445;9;4.2;1;1303;9;0.1;1;0.1;1;8.2;1;;;;;558;9;1.7;1;;;3.8;1;220;1;1407;9;8.0;1;230;1;1218;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230415;14.6;1;-0.8;1;0;9;0.7;1;1325;9;-0.1;1;-0.1;1;1.5;1;;;;;1074;9;2.5;1;;;5.1;1;340;9;2010;9;9.2;1;230;1;817;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230416;0.0;1;-0.8;1;619;9;3.5;1;1328;9;0.4;1;1.4;1;4.3;1;;;;;601;9;3.3;1;;;5.9;1;340;9;2011;9;10.1;1;340;9;2016;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230417;0.2;1;-1.5;1;442;9;8.5;1;1017;9;2.4;1;3.5;1;10.0;1;;;;;387;9;2.2;1;;;4.1;1;340;1;31;9;7.7;1;360;1;27;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230418;0.0;1;1.1;1;513;9;9.9;1;1449;9;5.0;1;5.5;1;8.8;1;;;;;0;9;1.5;1;;;4.0;1;340;1;1559;9;7.5;1;360;1;1354;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230419;0.2;1;3.3;1;406;9;9.5;1;1211;9;6.0;1;6.4;1;6.2;1;;;;;0;9;1.6;1;;;4.2;1;250;1;1136;9;7.6;1;260;1;1122;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230420;8.8;1;0.0;1;1214;9;3.6;1;613;9;1.8;1;1.8;1;3.6;1;;;;;6;9;2.4;1;;;4.2;1;230;1;356;9;7.5;1;230;1;710;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230421;1.0;1;-0.2;1;215;9;8.3;1;1446;9;4.5;1;4.1;1;8.5;1;;;;;26;9;2.5;1;;;5.2;1;240;9;2106;9;8.3;1;250;9;2104;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230422;2.6;1;5.6;1;2056;9;11.8;1;1342;9;8.1;1;8.7;1;6.2;1;;;;;0;9;3.4;1;;;7.1;1;200;1;1749;9;15.2;1;200;1;1744;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230423;20.0;1;2.4;1;1729;9;10.1;1;1109;9;5.3;1;6.3;1;7.7;1;;;;;0;9;2.9;1;;;5.8;1;240;1;1655;9;12.9;1;210;1;1641;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230424;7.0;1;0.3;1;646;9;6.2;1;1435;9;2.8;1;3.3;1;5.9;1;;;;;0;9;2.8;1;;;4.9;1;220;1;649;9;10.9;1;200;1;100;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230425;1.4;1;-0.4;1;429;9;4.9;1;1609;9;1.5;1;2.3;1;5.3;1;;;;;175;9;2.1;1;;;4.7;1;250;1;757;9;9.8;1;250;1;753;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230426;0.0;1;0.8;1;425;9;9.3;1;1341;9;5.3;1;5.1;1;8.5;1;;;;;0;9;2.1;1;;;5.4;1;250;1;1208;9;8.9;1;220;1;1313;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230427;0.2;1;4.6;1;407;9;12.5;1;1410;9;9.1;1;8.6;1;7.9;1;;;;;0;9;2.4;1;;;5.4;1;260;1;1305;9;10.2;1;260;1;1302;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230428;22.4;1;8.5;1;435;9;14.6;1;1240;9;11.3;1;11.6;1;6.1;1;;;;;0;9;3.1;1;;;5.5;1;210;1;253;9;10.8;1;260;9;2119;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230429;2.0;1;7.4;1;626;9;10.3;1;1243;9;8.4;1;8.9;1;2.9;1;;;;;0;9;1.5;1;;;4.0;1;330;1;1815;9;6.5;1;220;1;149;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230430;0.8;1;5.4;1;510;9;8.6;1;936;9;6.6;1;7.0;1;3.2;1;;;;;0;9;1.0;1;;;3.2;1;220;1;1038;9;4.8;1;230;1;1031;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230501;3.0;1;2.7;1;948;9;6.9;1;1332;9;4.4;1;4.8;1;4.2;1;;;;;0;9;2.4;1;;;4.8;1;330;1;940;9;10.0;1;310;9;2242;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230502;0.0;1;2.6;1;2252;9;10.9;1;1136;9;6.2;1;6.8;1;8.3;1;;;;;0;9;3.3;1;;;6.6;1;350;1;1817;9;12.5;1;20;1;819;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230503;0.0;1;3.8;1;307;9;14.3;1;1501;9;9.4;1;9.1;1;10.5;1;;;;;0;9;1.6;1;;;4.3;1;280;1;1441;9;8.3;1;230;1;1529;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230504;0.0;1;8.4;1;2007;9;16.8;1;1604;9;12.5;1;12.6;1;8.4;1;;;;;0;9;2.6;1;;;5.8;1;250;1;1252;9;9.3;1;260;1;1214;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230505;0.0;1;8.5;1;307;9;16.2;1;1311;9;12.6;1;12.4;1;7.7;1;;;;;0;9;2.3;1;;;6.3;1;260;1;1612;9;11.4;1;240;1;1620;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230506;2.0;1;8.8;1;410;9;17.3;1;1632;9;13.1;1;13.1;1;8.5;1;;;;;0;9;2.7;1;;;5.7;1;250;1;1216;9;10.4;1;240;1;1242;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230507;8.2;1;7.3;1;1648;9;12.3;1;1002;9;9.0;1;9.8;1;5.0;1;;;;;0;9;1.9;1;;;5.9;1;300;1;1214;9;10.3;1;320;1;1210;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230508;0.4;1;6.2;1;444;9;11.8;1;1304;9;8.5;1;9.0;1;5.6;1;;;;;0;9;1.8;1;;;3.9;1;340;1;1328;9;7.4;1;330;1;1313;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230509;31.4;1;7.1;1;1758;9;12.9;1;1101;9;8.5;1;10.0;1;5.8;1;;;;;0;9;2.7;1;;;5.9;1;220;1;1302;9;12.5;1;260;1;1800;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230510;5.4;1;3.3;1;643;9;6.7;1;1244;9;3.9;1;5.0;1;3.4;1;;;;;0;9;2.2;1;;;4.7;1;250;1;1534;9;8.5;1;220;1;1215;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230511;2.6;1;2.0;1;435;9;7.4;1;1440;9;3.9;1;4.7;1;5.4;1;;;;;0;9;1.7;1;;;4.0;1;320;1;1005;9;7.4;1;330;1;1005;9;;;;;;;;;;;;
 74191003;LE PLENEY;46.168333;6.692833;1515;20230512;1.8;1;2.5;1;418;9;9.0;1;1438;9;4.6;1;5.8;1;6.5;1;;;;;0;9;2.3;1;;;4.8;1;350;1;1311;9;8.6;1;350;1;1310;9;;;;;;;;;;;;
